index,image_dir,conv_a,conv_b,conv_c,conv_d,conv_e,conv_f,conv_g,conv_h,is_fridge_corner
475,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_6342149.jpg,-6365.0,-4585.0,-6201.0,-6095.0,673.0,-673.0,-943.0,943.0,1.0
1694,./corner_detector_dataset/images/javier_1664326521_4336157.jpg,-7559.0,-8079.0,-8031.0,-8501.0,447.0,-447.0,495.0,-495.0,0.0
1295,./corner_detector_dataset/images/javier_1664326458_8334696.jpg,-10145.0,-7149.0,-10589.0,-7819.0,557.0,-557.0,-2883.0,2883.0,0.0
44,./corner_detector_dataset/images/alex_1664325707_01889.jpg,-2151.0,-2883.0,-3067.0,-2637.0,335.0,-335.0,151.0,-151.0,1.0
788,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_9727159.jpg,-5080.0,-2946.0,-4982.0,-3496.0,226.0,-226.0,-1810.0,1810.0,1.0
1002,./corner_detector_dataset/images/javier_1664326696_3330278.jpg,-6771.0,-9215.0,-9203.0,-10617.0,1917.0,-1917.0,1929.0,-1929.0,0.0
1137,./corner_detector_dataset/images/alex_1664325475_868337.jpg,-2769.0,-2885.0,-3753.0,-3787.0,943.0,-943.0,75.0,-75.0,0.0
24,./corner_detector_dataset/images/alex_1664325595_8815753.jpg,-7084.0,-6284.0,-7420.0,-6564.0,308.0,-308.0,-828.0,828.0,1.0
1235,./corner_detector_dataset/images/alex_1664325547_691227.jpg,-2207.0,-1533.0,-2917.0,-2241.0,709.0,-709.0,-675.0,675.0,0.0
1644,./corner_detector_dataset/images/alex_1664325628_1073675.jpg,-5436.0,-3738.0,-5656.0,-3726.0,104.0,-104.0,-1814.0,1814.0,0.0
832,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464873_014641.jpg,-3293.0,-6525.0,-3035.0,-6597.0,-93.0,93.0,3397.0,-3397.0,1.0
1193,./corner_detector_dataset/images/josea_1664326453_56939.jpg,-1717.0,-1437.0,-901.0,-1367.0,-443.0,443.0,93.0,-93.0,0.0
591,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_7728443.jpg,-3246.0,-4974.0,-4836.0,-5824.0,1220.0,-1220.0,1358.0,-1358.0,1.0
2106,./corner_detector_dataset/images/alex_1664325591_1285758.jpg,-3289.0,-3387.0,-4555.0,-3655.0,767.0,-767.0,-401.0,401.0,0.0
973,./corner_detector_dataset/images/josea_1664327250_3525007.jpg,-3628.0,-5822.0,-2510.0,-5944.0,-498.0,498.0,2814.0,-2814.0,0.0
1620,./corner_detector_dataset/images/josea_1664325565_735146.jpg,-8844.0,-8102.0,-9252.0,-8806.0,556.0,-556.0,-594.0,594.0,0.0
1544,./corner_detector_dataset/images/javier_1664326508_390496.jpg,-2755.0,-3647.0,-2723.0,-2865.0,-407.0,407.0,517.0,-517.0,0.0
1056,./corner_detector_dataset/images/josea_1664325451_9065652.jpg,-2769.0,-2885.0,-3753.0,-3787.0,943.0,-943.0,75.0,-75.0,0.0
1635,./corner_detector_dataset/images/josea_1664325659_970555.jpg,-4644.0,-4964.0,-6022.0,-6490.0,1452.0,-1452.0,394.0,-394.0,0.0
109,./corner_detector_dataset/images/josea_1664325049_9925747.jpg,-5182.0,-10152.0,-4488.0,-9774.0,-536.0,536.0,5128.0,-5128.0,1.0
1160,./corner_detector_dataset/images/josea_1664326251_3633928.jpg,-6081.0,-6415.0,-8687.0,-8967.0,2579.0,-2579.0,307.0,-307.0,0.0
1354,./corner_detector_dataset/images/alex_1664325673_3671966.jpg,-1543.0,-511.0,-1373.0,-935.0,127.0,-127.0,-735.0,735.0,0.0
222,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_349649.jpg,-6614.0,-4790.0,-6600.0,-5280.0,238.0,-238.0,-1572.0,1572.0,1.0
1052,./corner_detector_dataset/images/alex_1664325736_2370832.jpg,-1616.0,-1156.0,-1200.0,-788.0,-392.0,392.0,-436.0,436.0,0.0
1311,./corner_detector_dataset/images/josea_1664324966_9870753.jpg,-2909.0,-3087.0,-2993.0,-3149.0,73.0,-73.0,167.0,-167.0,0.0
722,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_9055197.jpg,-3893.0,-3065.0,-3723.0,-2749.0,-243.0,243.0,-901.0,901.0,1.0
55,./corner_detector_dataset/images/javier_1664326469_0947578.jpg,-3931.0,-7377.0,-4283.0,-6971.0,-27.0,27.0,3067.0,-3067.0,1.0
2107,./corner_detector_dataset/images/josea_1664325502_9051857.jpg,-4840.0,-3772.0,-4108.0,-3660.0,-422.0,422.0,-758.0,758.0,0.0
253,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_401511.jpg,-6801.0,-4695.0,-6621.0,-6457.0,791.0,-791.0,-1135.0,1135.0,1.0
2066,./corner_detector_dataset/images/alex_1664325560_3834176.jpg,-7912.0,-7060.0,-8340.0,-7532.0,450.0,-450.0,-830.0,830.0,0.0
1846,./corner_detector_dataset/images/josea_1664326538_7282813.jpg,-4797.0,-5247.0,-5227.0,-5695.0,439.0,-439.0,459.0,-459.0,0.0
1072,./corner_detector_dataset/images/alex_1664325674_214844.jpg,-3060.0,-3506.0,-3402.0,-4000.0,418.0,-418.0,522.0,-522.0,0.0
1619,./corner_detector_dataset/images/josea_1664325519_2937858.jpg,-3010.0,-3252.0,-3094.0,-3340.0,86.0,-86.0,244.0,-244.0,0.0
1492,./corner_detector_dataset/images/javier_1664326470_2263997.jpg,-8369.0,-6515.0,-8329.0,-6869.0,157.0,-157.0,-1657.0,1657.0,0.0
642,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_8237078.jpg,-3384.0,-6672.0,-2936.0,-6420.0,-350.0,350.0,3386.0,-3386.0,1.0
545,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_7080162.jpg,-4573.0,-3585.0,-4379.0,-3205.0,-287.0,287.0,-1081.0,1081.0,1.0
477,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_637238.jpg,-2433.0,-5631.0,-2257.0,-5661.0,-73.0,73.0,3301.0,-3301.0,1.0
949,./corner_detector_dataset/images/josea_1664326501_522343.jpg,-2182.0,-2944.0,-2318.0,-2500.0,-154.0,154.0,472.0,-472.0,0.0
1571,./corner_detector_dataset/images/josea_1664325479_6951525.jpg,-2831.0,-2723.0,-3371.0,-2957.0,387.0,-387.0,-261.0,261.0,0.0
843,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464873_0255744.jpg,-3074.0,-3538.0,-1790.0,-3686.0,-568.0,568.0,1180.0,-1180.0,1.0
63,./corner_detector_dataset/images/javier_1664326516_1231365.jpg,-6411.0,-5543.0,-6331.0,-3489.0,-1067.0,1067.0,-1855.0,1855.0,1.0
413,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_5753717.jpg,-2208.0,-3414.0,-2372.0,-3002.0,-124.0,124.0,918.0,-918.0,1.0
384,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_545125.jpg,-2883.0,-2293.0,-2993.0,-2369.0,93.0,-93.0,-607.0,607.0,1.0
1326,./corner_detector_dataset/images/josea_1664327265_1335762.jpg,-8720.0,-9046.0,-9046.0,-9296.0,288.0,-288.0,288.0,-288.0,0.0
974,./corner_detector_dataset/images/javier_1664326662_049018.jpg,-6308.0,-7844.0,-10256.0,-7120.0,1612.0,-1612.0,-800.0,800.0,0.0
1346,./corner_detector_dataset/images/javier_1664326710_2645211.jpg,-3667.0,-3503.0,-4385.0,-4399.0,807.0,-807.0,-75.0,75.0,0.0
884,./corner_detector_dataset/images/josea_1664325088_866672.jpg,-3796.0,-3162.0,-3988.0,-4234.0,632.0,-632.0,-194.0,194.0,0.0
451,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_60928.jpg,-4807.0,-5871.0,-1469.0,-5839.0,-1685.0,1685.0,2717.0,-2717.0,1.0
1932,./corner_detector_dataset/images/alex_1664325725_3408203.jpg,-8980.0,-8306.0,-10108.0,-9742.0,1282.0,-1282.0,-520.0,520.0,0.0
1258,./corner_detector_dataset/images/javier_1664326608_3557165.jpg,-2066.0,-2336.0,-2380.0,-2554.0,266.0,-266.0,222.0,-222.0,0.0
656,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_8386679.jpg,-3102.0,-2890.0,-2920.0,-1516.0,-778.0,778.0,-808.0,808.0,1.0
1879,./corner_detector_dataset/images/javier_1664326654_116455.jpg,-4039.0,-4249.0,-4167.0,-4331.0,105.0,-105.0,187.0,-187.0,0.0
1581,./corner_detector_dataset/images/alex_1664325595_0372574.jpg,-7835.0,-7879.0,-8117.0,-8267.0,335.0,-335.0,97.0,-97.0,0.0
1486,./corner_detector_dataset/images/josea_1664325279_9436889.jpg,-1951.0,-3679.0,-1937.0,-2847.0,-423.0,423.0,1319.0,-1319.0,0.0
1448,./corner_detector_dataset/images/alex_1664325688_0055127.jpg,-8637.0,-9481.0,-9115.0,-9893.0,445.0,-445.0,811.0,-811.0,0.0
1485,./corner_detector_dataset/images/josea_1664326191_3041046.jpg,-2886.0,-3224.0,-3550.0,-4200.0,820.0,-820.0,494.0,-494.0,0.0
1327,./corner_detector_dataset/images/javier_1664326713_4835043.jpg,-7021.0,-8373.0,-7485.0,-8731.0,411.0,-411.0,1299.0,-1299.0,0.0
369,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_5311627.jpg,-5788.0,-5342.0,-4186.0,-4460.0,-1242.0,1242.0,-86.0,86.0,1.0
689,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_87158.jpg,-2410.0,-2950.0,-726.0,-2942.0,-846.0,846.0,1378.0,-1378.0,1.0
219,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_3456848.jpg,-4079.0,-8093.0,-3563.0,-7771.0,-419.0,419.0,4111.0,-4111.0,1.0
2041,./corner_detector_dataset/images/javier_1664326582_3403878.jpg,-1224.0,-1890.0,-2310.0,-1996.0,596.0,-596.0,176.0,-176.0,0.0
1320,./corner_detector_dataset/images/alex_1664325607_7686474.jpg,-1658.0,-1588.0,-1276.0,-1674.0,-148.0,148.0,164.0,-164.0,0.0
21,./corner_detector_dataset/images/alex_1664325579_0299356.jpg,-1457.0,-2667.0,-1025.0,-2521.0,-289.0,289.0,1353.0,-1353.0,1.0
760,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_9417984.jpg,-7730.0,-4934.0,-7164.0,-3880.0,-810.0,810.0,-3040.0,3040.0,1.0
869,./corner_detector_dataset/images/javier_1664326719_575204.jpg,-3930.0,-7958.0,-4118.0,-7166.0,-302.0,302.0,3538.0,-3538.0,0.0
420,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_5804055.jpg,-5038.0,-3144.0,-4892.0,-4690.0,700.0,-700.0,-1048.0,1048.0,1.0
1349,./corner_detector_dataset/images/josea_1664325081_8910165.jpg,-5591.0,-8313.0,-4739.0,-6399.0,-1383.0,1383.0,2191.0,-2191.0,0.0
1845,./corner_detector_dataset/images/javier_1664326505_563781.jpg,-2875.0,-6887.0,-3443.0,-7145.0,413.0,-413.0,3857.0,-3857.0,0.0
199,./corner_detector_dataset/images/josea_1664327112_4217374.jpg,-6162.0,-7940.0,-8144.0,-9226.0,1634.0,-1634.0,1430.0,-1430.0,1.0
450,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_60928.jpg,-3963.0,-4851.0,-1215.0,-4809.0,-1395.0,1395.0,2241.0,-2241.0,1.0
1161,./corner_detector_dataset/images/josea_1664326603_4352965.jpg,-6913.0,-5789.0,-7409.0,-6223.0,465.0,-465.0,-1155.0,1155.0,0.0
1019,./corner_detector_dataset/images/javier_1664326689_356925.jpg,-2927.0,-2833.0,-2471.0,-1151.0,-1069.0,1069.0,-707.0,707.0,0.0
1560,./corner_detector_dataset/images/alex_1664325623_4921687.jpg,-4345.0,-4809.0,-4557.0,-4995.0,199.0,-199.0,451.0,-451.0,0.0
911,./corner_detector_dataset/images/josea_1664325624_9597776.jpg,-3781.0,-3553.0,-3579.0,-3401.0,-177.0,177.0,-203.0,203.0,0.0
696,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_8775637.jpg,-3177.0,-4881.0,-4759.0,-5709.0,1205.0,-1205.0,1327.0,-1327.0,1.0
1741,./corner_detector_dataset/images/javier_1664326570_5204728.jpg,-4590.0,-4466.0,-3684.0,-2960.0,-1206.0,1206.0,-424.0,424.0,0.0
1670,./corner_detector_dataset/images/alex_1664325465_496032.jpg,-3374.0,-3388.0,-3290.0,-3520.0,24.0,-24.0,122.0,-122.0,0.0
811,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_9936597.jpg,-5780.0,-7464.0,-7652.0,-8680.0,1544.0,-1544.0,1356.0,-1356.0,1.0
1652,./corner_detector_dataset/images/alex_1664325495_2787032.jpg,-7903.0,-6723.0,-6417.0,-5903.0,-1153.0,1153.0,-847.0,847.0,0.0
1236,./corner_detector_dataset/images/josea_1664325039_076467.jpg,-2299.0,-2571.0,-2289.0,-2551.0,-15.0,15.0,267.0,-267.0,0.0
141,./corner_detector_dataset/images/josea_1664325574_681157.jpg,-2997.0,-3139.0,-507.0,-3083.0,-1273.0,1273.0,1359.0,-1359.0,1.0
910,./corner_detector_dataset/images/javier_1664326740_1568298.jpg,-3756.0,-4280.0,-3530.0,-3794.0,-356.0,356.0,394.0,-394.0,0.0
1521,./corner_detector_dataset/images/josea_1664327237_206011.jpg,-4994.0,-4398.0,-5074.0,-3998.0,-160.0,160.0,-836.0,836.0,0.0
1049,./corner_detector_dataset/images/josea_1664326345_2194796.jpg,-9258.0,-10006.0,-9808.0,-10380.0,462.0,-462.0,660.0,-660.0,0.0
505,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_6641333.jpg,-1794.0,-2050.0,-2248.0,-1912.0,158.0,-158.0,-40.0,40.0,1.0
1972,./corner_detector_dataset/images/alex_1664325594_914698.jpg,-7577.0,-7711.0,-7771.0,-7979.0,231.0,-231.0,171.0,-171.0,0.0
1255,./corner_detector_dataset/images/josea_1664325401_25645.jpg,-3156.0,-3354.0,-3196.0,-3458.0,72.0,-72.0,230.0,-230.0,0.0
405,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_5663965.jpg,-6731.0,-4445.0,-5035.0,-4763.0,-689.0,689.0,-1279.0,1279.0,1.0
1753,./corner_detector_dataset/images/josea_1664327042_9590957.jpg,-1155.0,-1211.0,-1479.0,-2321.0,717.0,-717.0,449.0,-449.0,0.0
1592,./corner_detector_dataset/images/javier_1664326557_7254512.jpg,-7330.0,-7866.0,-7790.0,-8274.0,434.0,-434.0,510.0,-510.0,0.0
317,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_482294.jpg,-2716.0,-1688.0,-2618.0,-2514.0,364.0,-364.0,-566.0,566.0,1.0
183,./corner_detector_dataset/images/josea_1664326524_3417332.jpg,-4227.0,-5193.0,-2289.0,-5397.0,-867.0,867.0,2037.0,-2037.0,1.0
1120,./corner_detector_dataset/images/josea_1664327012_7671769.jpg,-1283.0,-909.0,-1587.0,-1431.0,413.0,-413.0,-265.0,265.0,0.0
2023,./corner_detector_dataset/images/josea_1664325535_5325215.jpg,-3292.0,-3588.0,-3360.0,-3644.0,62.0,-62.0,290.0,-290.0,0.0
1876,./corner_detector_dataset/images/alex_1664325622_8242319.jpg,-8777.0,-9323.0,-9477.0,-9917.0,647.0,-647.0,493.0,-493.0,0.0
1717,./corner_detector_dataset/images/javier_1664326492_6458368.jpg,-7926.0,-8702.0,-8312.0,-9148.0,416.0,-416.0,806.0,-806.0,0.0
609,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_7917926.jpg,-6177.0,-4465.0,-6159.0,-4925.0,221.0,-221.0,-1473.0,1473.0,1.0
626,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_8097618.jpg,-2821.0,-1753.0,-2731.0,-2629.0,393.0,-393.0,-585.0,585.0,1.0
1933,./corner_detector_dataset/images/josea_1664325654_2312553.jpg,-2323.0,-1855.0,-3201.0,-2771.0,897.0,-897.0,-449.0,449.0,0.0
485,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_6461823.jpg,-2884.0,-2396.0,-2906.0,-1466.0,-454.0,454.0,-964.0,964.0,1.0
278,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_4434223.jpg,-1504.0,-1502.0,-1276.0,-670.0,-530.0,530.0,-304.0,304.0,1.0
1968,./corner_detector_dataset/images/javier_1664326755_3821507.jpg,-5846.0,-6906.0,-4852.0,-6932.0,-484.0,484.0,1570.0,-1570.0,0.0
630,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_8127372.jpg,-626.0,-2312.0,-1730.0,-2320.0,556.0,-556.0,1138.0,-1138.0,1.0
20,./corner_detector_dataset/images/alex_1664325567_9794595.jpg,-3717.0,-7627.0,-4135.0,-8827.0,809.0,-809.0,4301.0,-4301.0,1.0
170,./corner_detector_dataset/images/josea_1664326156_1276953.jpg,-8575.0,-6747.0,-8205.0,-6059.0,-529.0,529.0,-1987.0,1987.0,1.0
1425,./corner_detector_dataset/images/javier_1664326521_4028802.jpg,-7509.0,-8033.0,-7961.0,-8447.0,433.0,-433.0,505.0,-505.0,0.0
901,./corner_detector_dataset/images/javier_1664326504_8991165.jpg,-3791.0,-3093.0,-3869.0,-3337.0,161.0,-161.0,-615.0,615.0,0.0
1039,./corner_detector_dataset/images/javier_1664326715_0650473.jpg,-7473.0,-8249.0,-7451.0,-8301.0,15.0,-15.0,813.0,-813.0,0.0
1590,./corner_detector_dataset/images/josea_1664325645_3227262.jpg,-728.0,-1570.0,-1400.0,-2170.0,636.0,-636.0,806.0,-806.0,0.0
176,./corner_detector_dataset/images/josea_1664326348_7443018.jpg,-2853.0,-421.0,-4125.0,-3335.0,2093.0,-2093.0,-1611.0,1611.0,1.0
327,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_491269.jpg,-3867.0,-4733.0,-1181.0,-4721.0,-1349.0,1349.0,2203.0,-2203.0,1.0
706,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_8875358.jpg,-3818.0,-256.0,-3894.0,-2084.0,952.0,-952.0,-2686.0,2686.0,1.0
1222,./corner_detector_dataset/images/josea_1664325760_3834276.jpg,-3517.0,-2963.0,-3571.0,-3015.0,53.0,-53.0,-555.0,555.0,0.0
470,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_6312244.jpg,-2859.0,-3535.0,-3629.0,-4063.0,649.0,-649.0,555.0,-555.0,1.0
1874,./corner_detector_dataset/images/javier_1664326660_8636086.jpg,-1888.0,-1486.0,-1740.0,-1498.0,-68.0,68.0,-322.0,322.0,0.0
2008,./corner_detector_dataset/images/alex_1664325474_745468.jpg,-2228.0,-2448.0,-2452.0,-2652.0,214.0,-214.0,210.0,-210.0,0.0
2103,./corner_detector_dataset/images/javier_1664326597_3733473.jpg,-2343.0,-1725.0,-2653.0,-1577.0,81.0,-81.0,-847.0,847.0,0.0
1718,./corner_detector_dataset/images/javier_1664326693_592682.jpg,-2584.0,-2112.0,-2414.0,-2070.0,-106.0,106.0,-408.0,408.0,0.0
266,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_426477.jpg,-2570.0,-5282.0,-2932.0,-4500.0,-210.0,210.0,2140.0,-2140.0,1.0
1890,./corner_detector_dataset/images/alex_1664325488_6350803.jpg,-8502.0,-6548.0,-7510.0,-6864.0,-338.0,338.0,-1300.0,1300.0,0.0
615,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_7977781.jpg,-6755.0,-5293.0,-6479.0,-4763.0,-403.0,403.0,-1589.0,1589.0,1.0
1756,./corner_detector_dataset/images/alex_1664325637_7812178.jpg,-2779.0,-4509.0,-2727.0,-4451.0,-55.0,55.0,1727.0,-1727.0,0.0
1516,./corner_detector_dataset/images/alex_1664325665_6879904.jpg,-2169.0,-2193.0,-2115.0,-2149.0,-49.0,49.0,29.0,-29.0,0.0
130,./corner_detector_dataset/images/josea_1664325415_5510652.jpg,-3125.0,-2655.0,-3067.0,-39.0,-1337.0,1337.0,-1749.0,1749.0,1.0
865,./corner_detector_dataset/images/javier_1664326491_9771981.jpg,-5606.0,-5982.0,-5710.0,-6150.0,136.0,-136.0,408.0,-408.0,0.0
2081,./corner_detector_dataset/images/javier_1664326495_10582.jpg,-5054.0,-5370.0,-5216.0,-5516.0,154.0,-154.0,308.0,-308.0,0.0
1362,./corner_detector_dataset/images/josea_1664325197_784205.jpg,-3806.0,-3076.0,-3498.0,-2828.0,-278.0,278.0,-700.0,700.0,0.0
2017,./corner_detector_dataset/images/josea_1664325431_0699642.jpg,-2394.0,-3754.0,-2022.0,-3710.0,-208.0,208.0,1524.0,-1524.0,0.0
489,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_6491747.jpg,-6049.0,-5337.0,-5671.0,-5789.0,37.0,-37.0,-297.0,297.0,1.0
1596,./corner_detector_dataset/images/josea_1664325785_9933405.jpg,-1399.0,-3369.0,-2207.0,-3599.0,519.0,-519.0,1681.0,-1681.0,0.0
606,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_7888012.jpg,-3329.0,-6609.0,-2909.0,-6351.0,-339.0,339.0,3361.0,-3361.0,1.0
1217,./corner_detector_dataset/images/alex_1664325590_948748.jpg,-7944.0,-8428.0,-8442.0,-8898.0,484.0,-484.0,470.0,-470.0,0.0
1164,./corner_detector_dataset/images/javier_1664326454_3491547.jpg,-8618.0,-5688.0,-9724.0,-8434.0,1926.0,-1926.0,-2110.0,2110.0,0.0
416,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_5773664.jpg,-2453.0,-3777.0,-3673.0,-4423.0,933.0,-933.0,1037.0,-1037.0,1.0
1684,./corner_detector_dataset/images/josea_1664325669_0303297.jpg,-5612.0,-6476.0,-8554.0,-8810.0,2638.0,-2638.0,560.0,-560.0,0.0
1500,./corner_detector_dataset/images/javier_1664326462_7799013.jpg,-8153.0,-5667.0,-8331.0,-6255.0,383.0,-383.0,-2281.0,2281.0,0.0
1738,./corner_detector_dataset/images/alex_1664325718_5984201.jpg,-3025.0,-3287.0,-3185.0,-3433.0,153.0,-153.0,255.0,-255.0,0.0
152,./corner_detector_dataset/images/josea_1664325706_7471724.jpg,-4118.0,-294.0,-4212.0,-2248.0,1024.0,-1024.0,-2894.0,2894.0,1.0
889,./corner_detector_dataset/images/javier_1664326618_9386396.jpg,-3680.0,-3294.0,-3286.0,-3332.0,-178.0,178.0,-170.0,170.0,0.0
2076,./corner_detector_dataset/images/alex_1664325695_949585.jpg,-8861.0,-8769.0,-9275.0,-9153.0,399.0,-399.0,-107.0,107.0,0.0
849,./corner_detector_dataset/images/alex_1664325692_1915503.jpg,-7957.0,-7047.0,-8277.0,-7549.0,411.0,-411.0,-819.0,819.0,0.0
1916,./corner_detector_dataset/images/javier_1664326708_7186904.jpg,-6693.0,-6413.0,-6563.0,-6649.0,53.0,-53.0,-97.0,97.0,0.0
279,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_2_1664464872_4434223.jpg,-2368.0,-2368.0,-2012.0,-1064.0,-830.0,830.0,-474.0,474.0,1.0
1034,./corner_detector_dataset/images/alex_1664325600_5023117.jpg,-6792.0,-6782.0,-4000.0,-4182.0,-2696.0,2696.0,86.0,-86.0,0.0
269,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_4304373.jpg,-3433.0,-2805.0,-3819.0,-2953.0,267.0,-267.0,-747.0,747.0,1.0
96,./corner_detector_dataset/images/javier_1664326730_4151142.jpg,-1864.0,-2282.0,-450.0,-2360.0,-668.0,668.0,1164.0,-1164.0,1.0
210,./corner_detector_dataset/images/josea_1664327302_6071048.jpg,-4817.0,-5553.0,-2827.0,-5789.0,-877.0,877.0,1849.0,-1849.0,1.0
1532,./corner_detector_dataset/images/josea_1664326207_9600897.jpg,-2650.0,-1686.0,-768.0,-1484.0,-1042.0,1042.0,-124.0,124.0,0.0
1776,./corner_detector_dataset/images/josea_1664327185_4990108.jpg,-3428.0,-7404.0,-4078.0,-7462.0,354.0,-354.0,3680.0,-3680.0,0.0
569,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_1_1664464872_7519224.jpg,-1448.0,-1222.0,-1420.0,2.0,-626.0,626.0,-824.0,824.0,1.0
964,./corner_detector_dataset/images/alex_1664325573_801238.jpg,-3022.0,-2394.0,-1980.0,-2564.0,-436.0,436.0,-22.0,22.0,0.0
1837,./corner_detector_dataset/images/alex_1664325578_3174958.jpg,-1848.0,-1720.0,-1336.0,-1396.0,-418.0,418.0,-34.0,34.0,0.0
1799,./corner_detector_dataset/images/alex_1664325506_7037268.jpg,-6113.0,-7247.0,-6509.0,-7713.0,431.0,-431.0,1169.0,-1169.0,0.0
871,./corner_detector_dataset/images/javier_1664326649_5456665.jpg,-4849.0,-4025.0,-4307.0,-3553.0,-507.0,507.0,-789.0,789.0,0.0
1572,./corner_detector_dataset/images/josea_1664327044_3849783.jpg,-1146.0,-2540.0,-1848.0,-1758.0,-40.0,40.0,652.0,-652.0,0.0
1566,./corner_detector_dataset/images/josea_1664326005_4662573.jpg,-1932.0,-2374.0,-2616.0,-2950.0,630.0,-630.0,388.0,-388.0,0.0
532,./corner_detector_dataset/data_augmentation_images/dataAugmentation1_3_1664464872_6920955.jpg,-3888.0,-258.0,-3948.0,-2122.0,962.0,-962.0,-2728.0,2728.0,1.0
1067,./corner_detector_dataset/images/alex_1664325563_0523157.jpg,-10083.0,-10741.0,-10741.0,-11353.0,635.0,-635.0,635.0,-635.0,0.0
1356,./corner_detector_dataset/images/josea_1664325300_366414.jpg,-2879.0,-2739.0,-2705.0,-2619.0,-147.0,147.0,-113.0,113.0,0.0
